"Country","Item","Price"
"Cambodia","Apartment (3 bedrooms) in City Centre "," 779.54 $"
"Cambodia","Apartment (3 bedrooms) Outside of Centre "," 482.06 $"
"Cambodia","Price per Square Meter to Buy Apartment in City Centre "," 1,983.33 $"
"Cambodia","Price per Square Meter to Buy Apartment Outside of Centre "," 1,415.00 $"
"Cambodia","Average Monthly Net Salary (After Tax) "," 313.87 $"
"Cambodia","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate "," 11.09"
"Cameroon","Meal, Inexpensive Restaurant "," 5.00 $"
"Cameroon","Meal for 2 People, Mid-range Restaurant, Three-course "," 108.23 $"
"Cameroon","McMeal at McDonalds (or Equivalent Combo Meal) "," 5.00 $"
"Cameroon","Domestic Beer (0.5 liter draught) "," 1.08 $"
"Cameroon","Imported Beer (0.33 liter bottle) "," 2.39 $"
"Cameroon","Cappuccino (regular) "," 1.71 $"
"Cameroon","Coke/Pepsi (0.33 liter bottle) "," 1.42 $"
"Cameroon","Water (0.33 liter bottle)  "," 0.63 $"
"Cameroon","Milk (regular), (1 liter) "," 2.52 $"
"Cameroon","Loaf of Fresh White Bread (500g) "," 0.61 $"
"Cameroon","Rice (white), (1kg) "," 1.52 $"
"Cameroon","Eggs (regular) (12) "," 1.82 $"
"Cameroon","Local Cheese (1kg) "," 14.37 $"
"Cameroon","Chicken Fillets (1kg) "," 5.37 $"
"Cameroon","Beef Round (1kg) (or Equivalent Back Leg Red Meat) "," 5.60 $"
"Cameroon","Apples (1kg) "," 3.41 $"
"Cameroon","Banana (1kg) "," 1.26 $"
"Cameroon","Oranges (1kg) "," 1.35 $"
"Cameroon","Tomato (1kg) "," 1.28 $"
"Cameroon","Potato (1kg) "," 1.74 $"
"Cameroon","Onion (1kg) "," 1.53 $"
"Cameroon","Lettuce (1 head) "," 0.67 $"
"Cameroon","Water (1.5 liter bottle) "," 0.69 $"
"Cameroon","Bottle of Wine (Mid-Range) "," 7.91 $"
"Cameroon","Domestic Beer (0.5 liter bottle) "," 1.18 $"
"Cameroon","Imported Beer (0.33 liter bottle) "," 1.63 $"
"Cameroon","Cigarettes 20 Pack (Marlboro) "," 1.67 $"
"Cameroon","One-way Ticket (Local Transport) "," 0.75 $"
"Cameroon","Monthly Pass (Regular Price) "," 16.65 $"
"Cameroon","Taxi Start (Normal Tariff) "," 0.50 $"
"Cameroon","Taxi 1km (Normal Tariff) "," 0.50 $"
"Cameroon","Taxi 1hour Waiting (Normal Tariff) "," 5.83 $"
"Cameroon","Gasoline (1 liter) "," 1.28 $"
"Cameroon","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car) "," 29,597.31 $"
"Cameroon","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car) "," 14,674.60 $"
"Cameroon","Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment "," 138.05 $"
"Cameroon","Mobile Phone Monthly Plan with Calls and 10GB+ Data "," 21.65 $"
"Cameroon","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL) "," 125.40 $"
"Cameroon","Fitness Club, Monthly Fee for 1 Adult "," 20.81 $"
"Cameroon","Tennis Court Rent (1 Hour on Weekend) "," 4.50 $"
"Cameroon","Cinema, International Release, 1 Seat "," 6.24 $"
"Cameroon","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child "," 498.14 $"
"Cameroon","International Primary School, Yearly for 1 Child "," 3,220.70 $"
"Cameroon","1 Pair of Jeans (Levis 501 Or Similar) "," 64.94 $"
"Cameroon","1 Summer Dress in a Chain Store (Zara, H&M, ...) "," 57.32 $"
"Cameroon","1 Pair of Nike Running Shoes (Mid-Range) "," 131.92 $"
"Cameroon","1 Pair of Men Leather Business Shoes "," 124.50 $"
"Cameroon","Apartment (1 bedroom) in City Centre "," 744.68 $"
"Cameroon","Apartment (1 bedroom) Outside of Centre "," 442.89 $"
"Cameroon","Apartment (3 bedrooms) in City Centre "," 1,663.58 $"
"Cameroon","Apartment (3 bedrooms) Outside of Centre "," 820.39 $"
"Cameroon","Price per Square Meter to Buy Apartment in City Centre "," 1,969.63 $"
"Cameroon","Price per Square Meter to Buy Apartment Outside of Centre "," 921.48 $"
"Cameroon","Average Monthly Net Salary (After Tax) "," 153.54 $"
"Cameroon","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate "," 19.04"
"Canada","Meal, Inexpensive Restaurant "," 17.37 $"
"Canada","Meal for 2 People, Mid-range Restaurant, Three-course "," 69.50 $"
"Canada","McMeal at McDonalds (or Equivalent Combo Meal) "," 10.42 $"
"Canada","Domestic Beer (0.5 liter draught) "," 5.56 $"
"Canada","Imported Beer (0.33 liter bottle) "," 5.56 $"
"Canada","Cappuccino (regular) "," 3.61 $"
"Canada","Coke/Pepsi (0.33 liter bottle) "," 2.01 $"
"Canada","Water (0.33 liter bottle)  "," 1.63 $"
"Canada","Milk (regular), (1 liter) "," 2.13 $"
"Canada","Loaf of Fresh White Bread (500g) "," 2.57 $"
"Canada","Rice (white), (1kg) "," 3.51 $"
"Canada","Eggs (regular) (12) "," 3.36 $"
"Canada","Local Cheese (1kg) "," 10.81 $"
"Canada","Chicken Fillets (1kg) "," 11.64 $"
"Canada","Beef Round (1kg) (or Equivalent Back Leg Red Meat) "," 14.21 $"
"Canada","Apples (1kg) "," 4.01 $"
"Canada","Banana (1kg) "," 1.38 $"
"Canada","Oranges (1kg) "," 3.67 $"
"Canada","Tomato (1kg) "," 4.00 $"
"Canada","Potato (1kg) "," 2.55 $"
"Canada","Onion (1kg) "," 2.56 $"
"Canada","Lettuce (1 head) "," 2.45 $"
"Canada","Water (1.5 liter bottle) "," 1.73 $"
"Canada","Bottle of Wine (Mid-Range) "," 12.51 $"
"Canada","Domestic Beer (0.5 liter bottle) "," 2.85 $"
"Canada","Imported Beer (0.33 liter bottle) "," 3.18 $"
"Canada","Cigarettes 20 Pack (Marlboro) "," 13.90 $"
"Canada","One-way Ticket (Local Transport) "," 2.43 $"
"Canada","Monthly Pass (Regular Price) "," 72.97 $"
"Canada","Taxi Start (Normal Tariff) "," 3.13 $"
"Canada","Taxi 1km (Normal Tariff) "," 1.51 $"
"Canada","Taxi 1hour Waiting (Normal Tariff) "," 27.05 $"
"Canada","Gasoline (1 liter) "," 1.12 $"
"Canada","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car) "," 23,613.05 $"
"Canada","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car) "," 19,480.75 $"
"Canada","Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment "," 143.07 $"
"Canada","Mobile Phone Monthly Plan with Calls and 10GB+ Data "," 43.60 $"
"Canada","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL) "," 59.13 $"
"Canada","Fitness Club, Monthly Fee for 1 Adult "," 40.77 $"
"Canada","Tennis Court Rent (1 Hour on Weekend) "," 16.62 $"
"Canada","Cinema, International Release, 1 Seat "," 10.42 $"
"Canada","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child "," 773.17 $"
"Canada","International Primary School, Yearly for 1 Child "," 11,517.39 $"
"Canada","1 Pair of Jeans (Levis 501 Or Similar) "," 53.48 $"
"Canada","1 Summer Dress in a Chain Store (Zara, H&M, ...) "," 39.21 $"
"Canada","1 Pair of Nike Running Shoes (Mid-Range) "," 84.39 $"
"Canada","1 Pair of Men Leather Business Shoes "," 102.14 $"
"Canada","Apartment (1 bedroom) in City Centre "," 1,276.14 $"
"Canada","Apartment (1 bedroom) Outside of Centre "," 1,141.02 $"
"Canada","Apartment (3 bedrooms) in City Centre "," 2,048.96 $"
"Canada","Apartment (3 bedrooms) Outside of Centre "," 1,769.75 $"
"Canada","Price per Square Meter to Buy Apartment in City Centre "," 6,423.45 $"
"Canada","Price per Square Meter to Buy Apartment Outside of Centre "," 4,523.84 $"
"Canada","Average Monthly Net Salary (After Tax) "," 2,718.27 $"
"Canada","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate "," 6.62"
"Cape Verde","Meal, Inexpensive Restaurant "," 4.94 $"
"Cape Verde","Meal for 2 People, Mid-range Restaurant, Three-course "," 43.69 $"
"Cape Verde","McMeal at McDonalds (or Equivalent Combo Meal) "," 7.17 $"
"Cape Verde","Domestic Beer (0.5 liter draught) "," 2.77 $"
"Cape Verde","Imported Beer (0.33 liter bottle) "," 1.90 $"
"Cape Verde","Cappuccino (regular) "," 1.64 $"
"Cape Verde","Coke/Pepsi (0.33 liter bottle) "," 1.93 $"
"Cape Verde","Water (0.33 liter bottle)  "," 1.12 $"
"Cape Verde","Milk (regular), (1 liter) "," 1.33 $"
"Cape Verde","Loaf of Fresh White Bread (500g) "," 1.68 $"
"Cape Verde","Rice (white), (1kg) "," 1.68 $"
"Cape Verde","Eggs (regular) (12) "," 2.24 $"
"Cape Verde","Local Cheese (1kg) "," 12.20 $"
"Cape Verde","Chicken Fillets (1kg) "," 7.91 $"
"Cape Verde","Beef Round (1kg) (or Equivalent Back Leg Red Meat) "," 18.98 $"
"Cape Verde","Apples (1kg) "," 2.60 $"
"Cape Verde","Banana (1kg) "," 2.17 $"
"Cape Verde","Oranges (1kg) "," 2.62 $"
"Cape Verde","Tomato (1kg) "," 3.38 $"
"Cape Verde","Potato (1kg) "," 1.38 $"
"Cape Verde","Onion (1kg) "," 1.62 $"
"Cape Verde","Lettuce (1 head) "," 1.31 $"
"Cape Verde","Water (1.5 liter bottle) "," 1.04 $"
"Cape Verde","Bottle of Wine (Mid-Range) "," 7.91 $"
"Cape Verde","Domestic Beer (0.5 liter bottle) "," 1.96 $"
"Cape Verde","Imported Beer (0.33 liter bottle) "," 1.80 $"
"Cape Verde","Cigarettes 20 Pack (Marlboro) "," 4.70 $"
"Cape Verde","One-way Ticket (Local Transport) "," 0.99 $"
"Cape Verde","Monthly Pass (Regular Price) "," 27.31 $"
"Cape Verde","Taxi Start (Normal Tariff) "," 1.73 $"
"Cape Verde","Taxi 1km (Normal Tariff) "," 2.23 $"
"Cape Verde","Taxi 1hour Waiting (Normal Tariff) "," 9.89 $"
"Cape Verde","Gasoline (1 liter) "," 1.46 $"
"Cape Verde","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car) "," 28,184.28 $"
"Cape Verde","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car) "," 37,084.58 $"
"Cape Verde","Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment "," 128.13 $"
"Cape Verde","Mobile Phone Monthly Plan with Calls and 10GB+ Data "," 26.37 $"
"Cape Verde","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL) "," 51.85 $"
"Cape Verde","Fitness Club, Monthly Fee for 1 Adult "," 32.63 $"
"Cape Verde","Tennis Court Rent (1 Hour on Weekend) "," 8.24 $"
"Cape Verde","Cinema, International Release, 1 Seat "," 5.44 $"
"Cape Verde","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child "," 154.52 $"
"Cape Verde","International Primary School, Yearly for 1 Child "," 2,795.35 $"
"Cape Verde","1 Pair of Jeans (Levis 501 Or Similar) "," 55.79 $"
"Cape Verde","1 Summer Dress in a Chain Store (Zara, H&M, ...) "," 29.67 $"
"Cape Verde","1 Pair of Nike Running Shoes (Mid-Range) "," 79.11 $"
"Cape Verde","1 Pair of Men Leather Business Shoes "," 131.86 $"
"Cape Verde","Apartment (1 bedroom) in City Centre "," 424.10 $"
"Cape Verde","Apartment (1 bedroom) Outside of Centre "," 236.11 $"
"Cape Verde","Apartment (3 bedrooms) in City Centre "," 570.73 $"
"Cape Verde","Apartment (3 bedrooms) Outside of Centre "," 528.16 $"
"Cape Verde","Price per Square Meter to Buy Apartment in City Centre "," 959.65 $"
"Cape Verde","Price per Square Meter to Buy Apartment Outside of Centre "," 712.31 $"
"Cape Verde","Average Monthly Net Salary (After Tax) "," 247.23 $"
"Cape Verde","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate "," 7.67"
"Cayman Islands","Meal, Inexpensive Restaurant "," 27.02 $"
"Cayman Islands","Meal for 2 People, Mid-range Restaurant, Three-course "," 144.09 $"
"Cayman Islands","McMeal at McDonalds (or Equivalent Combo Meal) "," 14.41 $"
"Cayman Islands","Domestic Beer (0.5 liter draught) "," 7.80 $"
"Cayman Islands","Imported Beer (0.33 liter bottle) "," 7.20 $"
"Cayman Islands","Cappuccino (regular) "," 6.75 $"
"Cayman Islands","Coke/Pepsi (0.33 liter bottle) "," 3.71 $"
"Cayman Islands","Water (0.33 liter bottle)  "," 3.13 $"
"Cayman Islands","Milk (regular), (1 liter) "," 2.75 $"
"Cayman Islands","Loaf of Fresh White Bread (500g) "," 5.44 $"
"Cayman Islands","Rice (white), (1kg) "," 6.13 $"
"Cayman Islands","Eggs (regular) (12) "," 8.79 $"
"Cayman Islands","Local Cheese (1kg) "," 12.62 $"
"Cayman Islands","Chicken Fillets (1kg) "," 17.65 $"
"Cayman Islands","Beef Round (1kg) (or Equivalent Back Leg Red Meat) "," 16.83 $"
"Cayman Islands","Apples (1kg) "," 11.38 $"
"Cayman Islands","Banana (1kg) "," 4.65 $"
"Cayman Islands","Oranges (1kg) "," 8.25 $"
"Cayman Islands","Tomato (1kg) "," 8.11 $"
"Cayman Islands","Potato (1kg) "," 5.74 $"
"Cayman Islands","Onion (1kg) "," 5.54 $"
"Cayman Islands","Lettuce (1 head) "," 5.90 $"
"Cayman Islands","Water (1.5 liter bottle) "," 3.16 $"
"Cayman Islands","Bottle of Wine (Mid-Range) "," 24.02 $"
"Cayman Islands","Domestic Beer (0.5 liter bottle) "," 4.19 $"
"Cayman Islands","Imported Beer (0.33 liter bottle) "," 5.50 $"
"Cayman Islands","Cigarettes 20 Pack (Marlboro) "," 15.01 $"
"Cayman Islands","One-way Ticket (Local Transport) "," 3.00 $"
"Cayman Islands","Monthly Pass (Regular Price) "," 30.02 $"
"Cayman Islands","Taxi Start (Normal Tariff) "," 18.01 $"
"Cayman Islands","Taxi 1km (Normal Tariff) "," 4.92 $"
"Cayman Islands","Taxi 1hour Waiting (Normal Tariff) "," 30.02 $"
"Cayman Islands","Gasoline (1 liter) "," 1.75 $"
"Cayman Islands","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car) "," 36,022.62 $"
"Cayman Islands","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car) "," 35,038.00 $"
"Cayman Islands","Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment "," 413.50 $"
"Cayman Islands","Mobile Phone Monthly Plan with Calls and 10GB+ Data "," 97.45 $"
"Cayman Islands","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL) "," 114.50 $"
"Cayman Islands","Fitness Club, Monthly Fee for 1 Adult "," 152.34 $"
"Cayman Islands","Tennis Court Rent (1 Hour on Weekend) "," 53.63 $"
"Cayman Islands","Cinema, International Release, 1 Seat "," 18.01 $"
"Cayman Islands","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child "," 1,636.03 $"
"Cayman Islands","International Primary School, Yearly for 1 Child "," 23,854.48 $"
"Cayman Islands","1 Pair of Jeans (Levis 501 Or Similar) "," 90.06 $"
"Cayman Islands","1 Summer Dress in a Chain Store (Zara, H&M, ...) "," 70.54 $"
"Cayman Islands","1 Pair of Nike Running Shoes (Mid-Range) "," 141.09 $"
"Cayman Islands","1 Pair of Men Leather Business Shoes "," 141.69 $"
"Cayman Islands","Apartment (1 bedroom) in City Centre "," 2,844.29 $"
"Cayman Islands","Apartment (1 bedroom) Outside of Centre "," 2,303.95 $"
"Cayman Islands","Apartment (3 bedrooms) in City Centre "," 5,463.43 $"
"Cayman Islands","Apartment (3 bedrooms) Outside of Centre "," 4,717.25 $"
"Cayman Islands","Price per Square Meter to Buy Apartment in City Centre "," 11,077.86 $"
"Cayman Islands","Price per Square Meter to Buy Apartment Outside of Centre "," 8,401.13 $"
"Cayman Islands","Average Monthly Net Salary (After Tax) "," 6,824.96 $"
"Cayman Islands","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate "," 7.17"
"Central African Republic","Meal, Inexpensive Restaurant "," 5.00 $"
"Central African Republic","Meal for 2 People, Mid-range Restaurant, Three-course "," ?"
"Central African Republic","McMeal at McDonalds (or Equivalent Combo Meal) "," ?"
"Central African Republic","Domestic Beer (0.5 liter draught) "," 3.33 $"
"Central African Republic","Imported Beer (0.33 liter bottle) "," 5.00 $"
"Central African Republic","Cappuccino (regular) "," 1.67 $"
"Central African Republic","Coke/Pepsi (0.33 liter bottle) "," 1.67 $"
"Central African Republic","Water (0.33 liter bottle)  "," 1.67 $"
"Central African Republic","Milk (regular), (1 liter) "," 5.00 $"
"Central African Republic","Loaf of Fresh White Bread (500g) "," 4.16 $"
"Central African Republic","Rice (white), (1kg) "," 4.16 $"
"Central African Republic","Eggs (regular) (12) "," 5.00 $"
"Central African Republic","Local Cheese (1kg) "," 8.33 $"
"Central African Republic","Chicken Fillets (1kg) "," 8.33 $"
"Central African Republic","Beef Round (1kg) (or Equivalent Back Leg Red Meat) "," 3.33 $"
"Central African Republic","Apples (1kg) "," ?"
"Central African Republic","Banana (1kg) "," ?"
"Central African Republic","Oranges (1kg) "," 6.66 $"
"Central African Republic","Tomato (1kg) "," 5.00 $"
"Central African Republic","Potato (1kg) "," 4.16 $"
"Central African Republic","Onion (1kg) "," 5.83 $"
"Central African Republic","Lettuce (1 head) "," 2.50 $"
"Central African Republic","Water (1.5 liter bottle) "," 2.50 $"
"Central African Republic","Bottle of Wine (Mid-Range) "," 11.24 $"
"Central African Republic","Domestic Beer (0.5 liter bottle) "," 5.83 $"
"Central African Republic","Imported Beer (0.33 liter bottle) "," 4.16 $"
"Central African Republic","Cigarettes 20 Pack (Marlboro) "," 4.16 $"
"Central African Republic","One-way Ticket (Local Transport) "," ?"
"Central African Republic","Monthly Pass (Regular Price) "," 78.93 $"
"Central African Republic","Taxi Start (Normal Tariff) "," ?"
"Central African Republic","Taxi 1km (Normal Tariff) "," 2.90 $"
"Central African Republic","Taxi 1hour Waiting (Normal Tariff) "," 14.45 $"
"Central African Republic","Gasoline (1 liter) "," 2.50 $"
"Central African Republic","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car) "," ?"
"Central African Republic","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car) "," 13,456.28 $"
"Central African Republic","Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment "," ?"
"Central African Republic","Mobile Phone Monthly Plan with Calls and 10GB+ Data "," ?"
"Central African Republic","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL) "," ?"
"Central African Republic","Fitness Club, Monthly Fee for 1 Adult "," ?"
"Central African Republic","Tennis Court Rent (1 Hour on Weekend) "," ?"
"Central African Republic","Cinema, International Release, 1 Seat "," ?"
"Central African Republic","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child "," ?"
"Central African Republic","International Primary School, Yearly for 1 Child "," ?"
"Central African Republic","1 Pair of Jeans (Levis 501 Or Similar) "," 60.03 $"
"Central African Republic","1 Summer Dress in a Chain Store (Zara, H&M, ...) "," 90.30 $"
"Central African Republic","1 Pair of Nike Running Shoes (Mid-Range) "," 42.19 $"
"Central African Republic","1 Pair of Men Leather Business Shoes "," 79.28 $"
"Central African Republic","Apartment (1 bedroom) in City Centre "," 1,248.83 $"
"Central African Republic","Apartment (1 bedroom) Outside of Centre "," ?"
"Central African Republic","Apartment (3 bedrooms) in City Centre "," ?"
"Central African Republic","Apartment (3 bedrooms) Outside of Centre "," ?"
"Central African Republic","Price per Square Meter to Buy Apartment in City Centre "," 1,332.09 $"
"Central African Republic","Price per Square Meter to Buy Apartment Outside of Centre "," 1,590.16 $"
"Central African Republic","Average Monthly Net Salary (After Tax) "," 830.00 $"
"Central African Republic","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate "," ?"
"Chad","Meal, Inexpensive Restaurant "," 8.33 $"
"Chad","Meal for 2 People, Mid-range Restaurant, Three-course "," 39.96 $"
"Chad","McMeal at McDonalds (or Equivalent Combo Meal) "," ?"
"Chad","Domestic Beer (0.5 liter draught) "," 1.12 $"
"Chad","Imported Beer (0.33 liter bottle) "," 1.42 $"
"Chad","Cappuccino (regular) "," 0.83 $"
"Chad","Coke/Pepsi (0.33 liter bottle) "," 0.83 $"
"Chad","Water (0.33 liter bottle)  "," 0.83 $"
"Chad","Milk (regular), (1 liter) "," 2.97 $"
"Chad","Loaf of Fresh White Bread (500g) "," 0.33 $"
"Chad","Rice (white), (1kg) "," 3.33 $"
"Chad","Eggs (regular) (12) "," 2.00 $"
"Chad","Local Cheese (1kg) "," 3.33 $"
"Chad","Chicken Fillets (1kg) "," 6.66 $"
"Chad","Beef Round (1kg) (or Equivalent Back Leg Red Meat) "," 3.50 $"
"Chad","Apples (1kg) "," 5.00 $"
"Chad","Banana (1kg) "," 2.08 $"
"Chad","Oranges (1kg) "," 3.75 $"
"Chad","Tomato (1kg) "," 2.39 $"
"Chad","Potato (1kg) "," 1.55 $"
"Chad","Onion (1kg) "," 1.55 $"
"Chad","Lettuce (1 head) "," 0.50 $"
"Chad","Water (1.5 liter bottle) "," 1.94 $"
"Chad","Bottle of Wine (Mid-Range) "," 7.49 $"
"Chad","Domestic Beer (0.5 liter bottle) "," 1.30 $"
"Chad","Imported Beer (0.33 liter bottle) "," 1.67 $"
"Chad","Cigarettes 20 Pack (Marlboro) "," 0.96 $"
"Chad","One-way Ticket (Local Transport) "," 0.42 $"
"Chad","Monthly Pass (Regular Price) "," 83.26 $"
"Chad","Taxi Start (Normal Tariff) "," 0.42 $"
"Chad","Taxi 1km (Normal Tariff) "," 0.42 $"
"Chad","Taxi 1hour Waiting (Normal Tariff) "," 5.00 $"
"Chad","Gasoline (1 liter) "," 1.06 $"
"Chad","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car) "," 11,489.25 $"
"Chad","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car) "," 10,656.70 $"
"Chad","Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment "," 249.77 $"
"Chad","Mobile Phone Monthly Plan with Calls and 10GB+ Data "," 24.98 $"
